date,artist,title,rank,peak_pos,last_week,weeks
2018-02-17,WALK THE MOON,One Foot,65,46,70,20
2018-02-17,Brett Young,Like I Loved You,66,43,63,4
2018-02-17,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",KEKE,67,47,72,12
2018-02-17,Luis Fonsi & Demi Lovato,Echame La Culpa,68,69,99,4
2018-02-17,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,69,55,68,5
2018-02-17,Lil Skies Featuring Landon Cube,Nowadays,70,60,60,20
2018-02-17,Chris Young,Losing Sleep,71,52,52,2
2018-02-17,Migos Featuring Post Malone,Notice Me,72,74,76,11
2018-02-17,Justin Timberlake,Man Of The Woods,73,75,84,10
2018-02-17,Devin Dawson,All On Me,74,61,77,10
2018-02-17,Kelsea Ballerini,Legends,75,69,80,5
2018-02-17,YoungBoy Never Broke Again,No Smoke,76,78,88,7
2018-02-17,Lil Skies Featuring Landon Cube,Red Roses,77,53,78,11
2018-02-17,P!nk,Beautiful Trauma,78,50,82,16
2018-02-17,Demi Lovato,Tell Me You Love Me,79,52,79,7
2018-02-17,Post Malone,Candy Paint,80,7,55,3
2018-02-17,Daddy Yankee,Dura,81,84,94,2
2018-02-17,Ozuna x Cardi B,La Modelo,82,70,81,6
2018-02-17,Drake,Diplomatic Immunity,83,52,86,11
2018-02-17,Luke Bryan,Most People Are Good,84,87,-,2
2018-02-17,Zac Efron & Zendaya,Rewrite The Stars,85,88,93,4
2018-02-17,Kodak Black Featuring Lil Wayne,Codeine Dreaming,86,48,48,2
2018-02-17,Imagine Dragons,Whatever It Takes,87,74,95,16
2018-02-17,Dua Lipa,IDGAF,88,95,-,2
2018-02-17,Migos Featuring 21 Savage,BBO (Bad Bitches Only),89,87,100,6
2018-02-17,Derez De'Shon,Hardaway,90,65,90,3
2018-02-17,Becky G Featuring Bad Bunny,Mayores,91,99,-,2
2018-02-17,Jacquees X Dej Loaf,At The Club,92,71,-,2
2018-02-17,Brett Eldredge,The Long Way,93,95,95,4
2018-02-17,Jordan Davis,Singles You Up,94,88,99,6
2018-02-17,Natti Natasha x Ozuna,Criminal,95,46,-,14
2018-02-17,Maluma X Nego do Borel,Corazon,96,65,87,8
2018-02-17,The Chainsmokers,Sick Boy,97,69,-,6
2018-02-17,Easton Corbin,A Girl Like You,98,74,-,17
2018-02-17,Plies,Rock,99,,,
2018-02-17,Justin Timberlake,Supplies,100,,,
2018-02-10,Drake,God's Plan,1,,,2
2018-02-10,Ed Sheeran,Perfect,2,1,2,23
2018-02-10,Bruno Mars & Cardi B,Finesse,3,3,5,5
2018-02-10,Camila Cabello Featuring Young Thug,Havana,4,1,3,25
2018-02-10,Post Malone Featuring 21 Savage,Rockstar,5,1,4,20
2018-02-10,Halsey,Bad At Love,6,5,6,22
2018-02-10,Dua Lipa,New Rules,7,7,8,27
2018-02-10,"Migos, Nicki Minaj & Cardi B",MotorSport,8,6,11,14
2018-02-10,Justin Timberlake Featuring Chris Stapleton,Say Something,9,4,9,40
2018-02-10,Imagine Dragons,Thunder,10,11,12,15
2018-02-10,Bebe Rexha & Florida Georgia Line,Meant To Be,11,12,52,6
2018-02-10,Migos,Stir Fry,12,4,10,21
2018-02-10,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,13,14,14,16
2018-02-10,NF,Let You Down,14,11,15,32
2018-02-10,Kendrick Lamar Featuring Zacari,Love.,15,15,16,9
2018-02-10,G-Eazy & Halsey,Him & I,16,16,19,19
2018-02-10,Post Malone,I Fall Apart,17,14,20,6
2018-02-10,Migos Featuring Drake,Walk It Talk It,18,4,13,21
2018-02-10,Cardi B Featuring 21 Savage,Bartier Cardi,19,21,21,17
2018-02-10,Sam Smith,Too Good At Goodbyes,20,1,22,56
2018-02-10,Charlie Puth,How Long,21,12,18,12
2018-02-10,Ed Sheeran,Shape Of You,22,1,23,31
2018-02-10,"Zedd, Maren Morris & Grey",The Middle,23,3,17,21
2018-02-10,6ix9ine,Gummo,24,4,25,33
2018-02-10,Cardi B,Bodak Yellow (Money Moves),25,4,28,52
2018-02-10,Lil Pump,Gucci Gang,26,20,26,15
2018-02-10,Portugal. The Man,Feel It Still,27,29,29,19
2018-02-10,Jason Aldean,You Make It Easy,28,30,37,7
2018-02-10,Imagine Dragons,Believer,29,3,46,40
2018-02-10,Selena Gomez X Marshmello,Wolves,30,26,27,19
2018-02-10,Miguel Featuring Travis Scott,Sky Walker,31,18,35,29
2018-02-10,Camila Cabello,Never Be The Same,32,11,24,24
2018-02-10,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,33,38,38,17
2018-02-10,A$AP Ferg Featuring Nicki Minaj,Plain Jane,34,35,36,9
2018-02-10,Khalid,Young Dumb & Broke,35,31,31,24
2018-02-10,Migos,Narcos,36,41,56,2
2018-02-10,Gucci Mane Featuring Migos,I Get The Bag,37,6,32,30
2018-02-10,MAX Featuring gnash,Lights Down Low,38,18,30,11
2018-02-10,Thomas Rhett,Marry Me,39,11,34,7
2018-02-10,Kodak Black Featuring XXXTENTACION,Roll In Peace,40,45,51,3
2018-02-10,Bazzi,Mine,41,39,39,14
2018-02-10,Demi Lovato,Sorry Not Sorry,42,40,40,13
2018-02-10,Taylor Swift Featuring Ed Sheeran & Future,End Game,43,24,42,23
2018-02-10,Eminem Featuring Ed Sheeran,River,44,40,45,19
2018-02-10,YoungBoy Never Broke Again,Outside Today,45,9,33,4
2018-02-10,Offset & Metro Boomin,Ric Flair Drip,46,43,54,4
2018-02-10,N*E*R*D & Rihanna,Lemon,47,7,7,2
2018-02-10,Migos Featuring 21 Savage,BBO (Bad Bitches Only),48,56,88,3
2018-02-10,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,49,49,49,16
2018-02-10,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,50,58,60,11
2018-02-10,Justin Timberlake,Filthy,51,54,55,15
2018-02-10,Migos Featuring Post Malone,Notice Me,52,60,62,19
2018-02-10,Migos,Supastars,53,61,64,9
2018-02-10,Kendrick Lamar & SZA,All The Stars,54,62,85,10
2018-02-10,Drake,Diplomatic Immunity,55,43,43,3
2018-02-10,Maroon 5,Wait,56,65,73,12
2018-02-10,Russell Dickerson,Yours,57,58,58,12
2018-02-10,Old Dominion,Written In The Sand,58,67,67,6
2018-02-10,Macklemore Featuring Kesha,Good Old Days,59,55,57,4
2018-02-10,Chris Young,Losing Sleep,60,67,70,15
2018-02-10,Scotty McCreery,Five More Minutes,61,46,63,19
2018-02-10,Chris Stapleton,Broken Halos,62,58,66,5
2018-02-10,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",KEKE,63,47,68,11
2018-02-10,"Migos Featuring Travis Scott, Ty Dolla $ign & Big Sean",White Sand,64,74,75,5
2018-02-10,Lil Xan,Betrayed,65,76,81,10
2018-02-10,Famous Dex Featuring A$AP Rocky,Pick It Up,66,61,61,9
2018-02-10,Kane Brown,Heaven,67,53,79,10
2018-02-10,Lil Skies Featuring Landon Cube,Nowadays,68,52,76,6
2018-02-10,Walker Hayes,You Broke Up With Me,69,69,74,4
2018-02-10,Brett Young,Like I Loved You,70,70,77,5
2018-02-10,Keala Settle & The Greatest Showman Ensemble,This Is Me,71,50,78,15
2018-02-10,Luis Fonsi & Demi Lovato,Echame La Culpa,72,79,87,9
2018-02-10,Migos,Gang Gang,73,52,72,10
2018-02-10,WALK THE MOON,One Foot,74,88,91,6
2018-02-10,Rich The Kid Featuring Kendrick Lamar,New Freezer,75,56,80,19
2018-02-10,Devin Dawson,All On Me,76,65,65,2
2018-02-10,YoungBoy Never Broke Again,No Smoke,77,46,69,13
2018-02-10,Demi Lovato,Tell Me You Love Me,78,92,92,3
2018-02-10,Ozuna x Cardi B,La Modelo,79,74,94,15
2018-02-10,Lil Skies Featuring Landon Cube,Red Roses,80,81,89,5
2018-02-10,Zac Efron & Zendaya,Rewrite The Stars,81,28,84,10
2018-02-10,Post Malone,Candy Paint,82,83,83,3
2018-02-10,Migos,Higher We Go (Intro),83,87,93,5
2018-02-10,Kelsea Ballerini,Legends,84,87,-,2
2018-02-10,Migos,Auto Pilot,85,88,93,4
2018-02-10,Kodak Black Featuring Lil Wayne,Codeine Dreaming,86,48,48,2
2018-02-10,Migos,Emoji A Chain,87,74,95,16
2018-02-10,P!nk,Beautiful Trauma,88,95,-,2
2018-02-10,Eric Church,Round Here Buzz,89,87,100,6
2018-02-10,The Chainsmokers,Sick Boy,90,65,90,3
2018-02-10,YBN Nahmir,Rubbin Off The Paint,91,99,-,2
2018-02-10,Ozuna & Romeo Santos,El Farsante,92,71,-,2
2018-02-10,Dua Lipa,IDGAF,93,95,95,4
2018-02-10,Luke Bryan,Most People Are Good,94,88,99,6
2018-02-10,Becky G Featuring Bad Bunny,Mayores,95,46,-,14
2018-02-10,Migos Featuring Gucci Mane,CC,96,65,87,8
2018-02-10,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend,97,69,-,6
2018-02-10,BTS Featuring Desiigner,MIC Drop,98,74,-,17
2018-02-10,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,99,,,
2018-02-10,Maluma X Nego do Borel,Corazon,100,,,
2018-02-03,Drake,God's Plan,1,,,1
2018-02-03,Ed Sheeran,Perfect,2,1,2,22
2018-02-03,Camila Cabello Featuring Young Thug,Havana,3,1,1,24
2018-02-03,Post Malone Featuring 21 Savage,Rockstar,4,1,3,19
2018-02-03,Bruno Mars & Cardi B,Finesse,5,3,4,4
2018-02-03,Halsey,Bad At Love,6,5,5,21
2018-02-03,Drake,Diplomatic Immunity,7,8,8,26
2018-02-03,Dua Lipa,New Rules,8,4,6,39
2018-02-03,Imagine Dragons,Thunder,9,4,7,20
2018-02-03,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,10,6,10,13
2018-02-03,"Migos, Nicki Minaj & Cardi B",MotorSport,11,12,17,14
2018-02-03,Bebe Rexha & Florida Georgia Line,Meant To Be,12,4,9,20
2018-02-03,Sam Smith,Too Good At Goodbyes,13,14,14,15
2018-02-03,NF,Let You Down,14,11,12,31
2018-02-03,Kendrick Lamar Featuring Zacari,Love.,15,15,15,8
2018-02-03,G-Eazy & Halsey,Him & I,16,3,11,20
2018-02-03,Lil Pump,Gucci Gang,17,12,13,11
2018-02-03,6ix9ine,Gummo,18,16,20,18
2018-02-03,Post Malone,I Fall Apart,19,14,16,5
2018-02-03,Cardi B Featuring 21 Savage,Bartier Cardi,20,21,22,16
2018-02-03,Charlie Puth,How Long,21,1,21,55
2018-02-03,Ed Sheeran,Shape Of You,22,1,19,30
2018-02-03,Cardi B,Bodak Yellow (Money Moves),23,11,24,23
2018-02-03,Gucci Mane Featuring Migos,I Get The Bag,24,4,23,32
2018-02-03,Portugal. The Man,Feel It Still,25,20,25,14
2018-02-03,Selena Gomez X Marshmello,Wolves,26,26,27,18
2018-02-03,A$AP Ferg Featuring Nicki Minaj,Plain Jane,27,4,26,51
2018-02-03,Imagine Dragons,Believer,28,29,33,18
2018-02-03,Miguel Featuring Travis Scott,Sky Walker,29,18,18,10
2018-02-03,Taylor Swift Featuring Ed Sheeran & Future,End Game,30,31,36,23
2018-02-03,Kodak Black Featuring XXXTENTACION,Roll In Peace,31,6,28,29
2018-02-03,Demi Lovato,Sorry Not Sorry,32,9,29,3
2018-02-03,Justin Timberlake,Filthy,33,11,34,6
2018-02-03,Eminem Featuring Ed Sheeran,River,34,18,32,28
2018-02-03,Khalid,Young Dumb & Broke,35,35,35,8
2018-02-03,Thomas Rhett,Marry Me,36,30,30,6
2018-02-03,Camila Cabello,Never Be The Same,37,38,41,16
2018-02-03,MAX Featuring gnash,Lights Down Low,38,39,43,13
2018-02-03,Offset & Metro Boomin,Ric Flair Drip,39,40,40,12
2018-02-03,N*E*R*D & Rihanna,Lemon,40,9,31,22
2018-02-03,Maroon 5 Featuring SZA,What Lovers Do,41,24,37,22
2018-02-03,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,42,43,64,2
2018-02-03,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",KEKE,43,3,39,30
2018-02-03,J Balvin & Willy William Featuring Beyonce,Mi Gente,44,40,42,18
2018-02-03,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,45,3,45,39
2018-02-03,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,46,12,38,29
2018-02-03,21 Savage,Bank Account,47,5,44,40
2018-02-03,Charlie Puth,Attention,48,49,49,15
2018-02-03,Russell Dickerson,Yours,49,3,48,42
2018-02-03,French Montana Featuring Swae Lee,Unforgettable,50,51,71,2
2018-02-03,YoungBoy Never Broke Again,Outside Today,51,52,60,5
2018-02-03,Migos,Stir Fry,52,46,51,20
2018-02-03,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,53,43,53,3
2018-02-03,Kendrick Lamar & SZA,All The Stars,54,54,54,14
2018-02-03,Macklemore Featuring Kesha,Good Old Days,55,55,55,3
2018-02-03,Bazzi,Mine,56,58,66,11
2018-02-03,Lil Skies Featuring Landon Cube,Nowadays,57,45,65,21
2018-02-03,Famous Dex Featuring A$AP Rocky,Pick It Up,58,59,59,10
2018-02-03,LANCO,Greatest Love Story,59,61,78,8
2018-02-03,Old Dominion,Written In The Sand,60,61,61,18
2018-02-03,YoungBoy Never Broke Again,No Smoke,61,46,52,18
2018-02-03,Chris Young,Losing Sleep,62,64,83,8
2018-02-03,Brett Young,Like I Loved You,63,58,58,4
2018-02-03,Scotty McCreery,Five More Minutes,64,67,76,5
2018-02-03,The Chainsmokers,Sick Boy,65,47,57,10
2018-02-03,Keala Settle & The Greatest Showman Ensemble,This Is Me,66,46,62,12
2018-02-03,Kane Brown,Heaven,67,67,68,14
2018-02-03,Luis Fonsi & Demi Lovato,Echame La Culpa,68,52,63,9
2018-02-03,YBN Nahmir,Rubbin Off The Paint,69,67,75,11
2018-02-03,Walker Hayes,You Broke Up With Me,70,69,69,3
2018-02-03,Justin Timberlake,Supplies,71,75,77,4
2018-02-03,Kodak Black Featuring Lil Wayne,Codeine Dreaming,72,52,67,5
2018-02-03,Lil Xan,Betrayed,73,70,70,4
2018-02-03,Lil Skies Featuring Landon Cube,Red Roses,74,50,74,14
2018-02-03,WALK THE MOON,One Foot,75,53,72,9
2018-02-03,Ozuna x Cardi B,La Modelo,76,56,56,18
2018-02-03,Zac Efron & Zendaya,Rewrite The Stars,77,81,88,9
2018-02-03,Post Malone,Candy Paint,78,83,91,2
2018-02-03,Demi Lovato,Tell Me You Love Me,79,28,79,9
2018-02-03,Eric Church,Round Here Buzz,80,85,94,9
2018-02-03,Devin Dawson,All On Me,81,50,73,8
2018-02-03,NF,No Name,82,79,85,8
2018-02-03,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,83,88,-,2
2018-02-03,BTS Featuring Desiigner,MIC Drop,84,81,81,4
2018-02-03,Chris Stapleton,Broken Halos,85,74,86,6
2018-02-03,6ix9ine,Kooda,86,91,99,5
2018-02-03,Kelsea Ballerini,Legends,87,92,92,2
2018-02-03,Maroon 5,Wait,88,87,87,4
2018-02-03,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend,89,74,93,14
2018-02-03,Quavo & Lil Yachty,Ice Tray,90,88,89,4
2018-02-03,P!nk,Beautiful Trauma,91,88,97,4
2018-02-03,Dua Lipa,IDGAF,92,71,90,7
2018-02-03,Maluma X Nego do Borel,Corazon,93,56,82,20
2018-02-03,Becky G Featuring Bad Bunny,Mayores,94,69,100,5
2018-02-03,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",The Greatest Show,95,46,-,14
2018-02-03,Loren Allred,Never Enough,96,65,87,8
2018-02-03,Lil Baby,My Dawg,97,69,-,6
2018-02-03,Blake Shelton,I'll Name The Dogs,98,74,-,17
2018-02-03,Plies,Rock,99,,,
2018-02-03,Keith Urban,Female,100,,,
2018-01-27,Camila Cabello Featuring Young Thug,Havana,1,,,23
2018-01-27,Ed Sheeran,Perfect,2,1,1,21
2018-01-27,Post Malone Featuring 21 Savage,Rockstar,3,1,4,18
2018-01-27,Bruno Mars & Cardi B,Finesse,4,3,3,3
2018-01-27,Halsey,Bad At Love,5,5,7,20
2018-01-27,Imagine Dragons,Thunder,6,4,6,38
2018-01-27,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,7,4,5,19
2018-01-27,Dua Lipa,New Rules,8,8,11,25
2018-01-27,Sam Smith,Too Good At Goodbyes,9,4,8,19
2018-01-27,"Migos, Nicki Minaj & Cardi B",MotorSport,10,6,10,12
2018-01-27,Lil Pump,Gucci Gang,11,3,12,19
2018-01-27,Kendrick Lamar Featuring Zacari,Love.,12,11,13,30
2018-01-27,6ix9ine,Gummo,13,12,19,10
2018-01-27,NF,Let You Down,14,14,15,14
2018-01-27,G-Eazy & Halsey,Him & I,15,15,16,7
2018-01-27,Cardi B Featuring 21 Savage,Bartier Cardi,16,14,14,4
2018-01-27,Bebe Rexha & Florida Georgia Line,Meant To Be,17,17,18,13
2018-01-27,Taylor Swift Featuring Ed Sheeran & Future,End Game,18,18,36,9
2018-01-27,Cardi B,Bodak Yellow (Money Moves),19,1,17,29
2018-01-27,Post Malone,I Fall Apart,20,16,26,17
2018-01-27,Ed Sheeran,Shape Of You,21,1,22,54
2018-01-27,Charlie Puth,How Long,22,22,23,15
2018-01-27,Portugal. The Man,Feel It Still,23,4,20,31
2018-01-27,Gucci Mane Featuring Migos,I Get The Bag,24,11,25,22
2018-01-27,Selena Gomez X Marshmello,Wolves,25,20,24,13
2018-01-27,Imagine Dragons,Believer,26,4,30,50
2018-01-27,A$AP Ferg Featuring Nicki Minaj,Plain Jane,27,26,29,17
2018-01-27,Demi Lovato,Sorry Not Sorry,28,6,21,28
2018-01-27,Justin Timberlake,Filthy,29,9,9,2
2018-01-27,Camila Cabello,Never Be The Same,30,30,65,5
2018-01-27,Maroon 5 Featuring SZA,What Lovers Do,31,9,27,21
2018-01-27,Khalid,Young Dumb & Broke,32,18,28,27
2018-01-27,Miguel Featuring Travis Scott,Sky Walker,33,31,31,17
2018-01-27,Eminem Featuring Ed Sheeran,River,34,11,32,5
2018-01-27,Thomas Rhett,Marry Me,35,35,39,7
2018-01-27,Kodak Black Featuring XXXTENTACION,Roll In Peace,36,36,45,22
2018-01-27,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,37,24,33,21
2018-01-27,21 Savage,Bank Account,38,12,37,28
2018-01-27,J Balvin & Willy William Featuring Beyonce,Mi Gente,39,3,35,29
2018-01-27,N*E*R*D & Rihanna,Lemon,40,40,50,11
2018-01-27,MAX Featuring gnash,Lights Down Low,41,41,47,15
2018-01-27,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,42,40,40,17
2018-01-27,Offset & Metro Boomin,Ric Flair Drip,43,43,48,12
2018-01-27,Charlie Puth,Attention,44,5,41,39
